"Activity" "ID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
"SITTING" 2 0.270080176869565 -0.0289688518717391 -0.110045677478261 -0.656936609021739 -0.580403797152174 -0.622228450418261 0.715942736695652 -0.0288115282391304 0.0469511424565217 -0.947615431956522 -0.936978127173913 -0.921696651956522 0.0825500277391304 0.00496440479715217 -0.00312507992586957 -0.750334645934783 -0.727174939782609 -0.850249295434783 -0.0194568738630435 -0.0642217965217391 0.0918453342245652 -0.794629953043478 -0.699558848369565 -0.769894901173913 -0.0963061631739131 -0.0289434006986957 -0.0640259569130435 -0.835597047173913 -0.879694123043478 -0.856068775869565 -0.596590150752174 -0.642537049782609 -0.596590150752174 -0.642537049782609 -0.758332205065217 -0.751494412869565 -0.66123986173913 -0.705302394434783 -0.860900287826087 -0.88031342173913 -0.706713356304348 -0.649230425391304 -0.735171117413044 -0.640001282673913 -0.574866191963043 -0.600325366195652 -0.285689000530435 -0.17605061762087 -0.129638345413043 -0.767916983373913 -0.741093080652174 -0.836168753913043 -0.754659368652174 -0.73053515323913 -0.862766972173913 -0.061320687173913 -0.286199198434783 -0.235882610956522 -0.76538661326087 -0.787700488913043 -0.780859619869565 -0.805812515434783 -0.660454821306522 -0.788438094782609 -0.20635973968913 -0.400938793956522 -0.144917394521739 -0.674324310434783 -0.682144211782609 -0.10453449641087 -0.745303486865217 -0.761239044 0.208779140543478 -0.773560745217391 -0.714908927173913 -0.2298091601 -0.879546978695652 -0.889757850869565 0.0440771132826087 -0.0113351021986957 0.0333038374565217 -0.0325125209347826 0.0119083718521739 -0.545589026086956 0.0974383364347826 -0.0315019575934783
"SITTING" 3 0.281755787307692 -0.0186214210230769 -0.107820833846154 -0.602753103271154 -0.428991981711538 -0.531867234242308 0.835546903807692 -0.0842973936346154 -0.0636531011730769 -0.972634531153846 -0.967169826346154 -0.953219187307692 0.0855024961538462 -0.0170145933923077 -0.0108292830357692 -0.664151512038462 -0.555212823480769 -0.710707383615385 -0.0435947616769231 -0.0695690397307692 0.05427046345 -0.718515521538462 -0.662159999423077 -0.546779113269231 -0.0900329241788462 -0.0340904159673077 -0.0447535305961538 -0.753248730769231 -0.795891389615385 -0.746075631730769 -0.504591069494231 -0.605106421515385 -0.504591069494231 -0.605106421515385 -0.614289616865385 -0.655049010326923 -0.551304585340385 -0.674323145576923 -0.764842989230769 -0.821403181153846 -0.657852289288462 -0.476146918571346 -0.620676653 -0.5837607738 -0.441890675846154 -0.524011614332692 -0.2191058945 0.0266999852115385 0.0391476592307692 -0.692096365192308 -0.591034687325 -0.699521262653846 -0.6658567345 -0.548341305096154 -0.721621445538462 -0.0329834576384615 -0.160944526203846 -0.148369546903846 -0.680571264096154 -0.697139368461538 -0.573903188961538 -0.732433399423077 -0.647916712576923 -0.580882170884615 -0.101502901617308 -0.185843739544231 -0.0242279878115385 -0.594499806398077 -0.674133361423077 0.125817643692308 -0.634360807553846 -0.685989522211538 0.302899378767308 -0.731989870615385 -0.693795126730769 -0.0470625660769231 -0.813511003269231 -0.845059684038462 0.215602150509615 0.0561331028788462 -0.0502499159807692 -0.000377165128846153 0.00368839907692308 -0.650137391153846 0.132631950405769 0.0631432278846154
"SITTING" 4 0.2803286062 -0.0190003118092 -0.11892431348 -0.62361177498 -0.567265174472 -0.611615118564 0.61641890486 -0.05847535112 -0.0143985782 -0.9635014152 -0.9548856408 -0.9516515952 0.073385755058 -0.0033618174938 0.0316815346346 -0.68269344758 -0.6851433784 -0.8253385934 -0.04381888495 -0.05935829436 0.06223042283 -0.7502630922 -0.69183660856 -0.7255133522 -0.12821904398 -0.0068802992014 -0.058411612638 -0.8094637766 -0.8683239138 -0.8327565112 -0.57369736788 -0.62150410036 -0.57369736788 -0.62150410036 -0.7012462134 -0.70505579282 -0.62877491169 -0.685911827994 -0.8426070062 -0.8711222144 -0.64270021054 -0.6050829393 -0.7010098029 -0.61690846072 -0.57558721192 -0.59707085364 -0.276610657048 -0.005313612396 -0.04430387864 -0.6998249087 -0.7016552328 -0.8077644202 -0.6933287364 -0.688270724 -0.8417139716 -0.065506114618 -0.19747620676 -0.163964470394 -0.7309612628 -0.7599340832 -0.7405831712 -0.7585348654 -0.66051436714 -0.746901108 -0.171591702351 -0.27902218904 -0.024360942566 -0.6387004356 -0.670948033 0.003027412034 -0.69109040682 -0.72631427878 0.199864711668 -0.7479671938 -0.70088374706 -0.182808959474 -0.865666711 -0.8879148328 0.1748482114582 0.03835525588 -0.011874990292 -0.1268142397954 0.14788568292 -0.3930347972 0.105239285722 0.0146202572804
"SITTING" 5 0.273723214772727 -0.00811414354318182 -0.101238253222727 -0.66573488425 -0.585828863975 -0.568141167977273 0.676019492681818 -0.0343028720227273 -0.0210555553590909 -0.960062164090909 -0.943517218636364 -0.922302545727273 0.0311776648636364 0.00726466864545454 0.0325687430005682 -0.724235468840909 -0.707943148068182 -0.776747418409091 -0.016309731775 -0.0679499957090909 0.0450982222886364 -0.788240535 -0.737187503090909 -0.692386879568182 -0.108281604254773 -0.0602683363868182 -0.0460467516954545 -0.827885176590909 -0.8233365825 -0.820950585227273 -0.583996418090909 -0.650671680727273 -0.583996418090909 -0.650671680727273 -0.715052173454545 -0.718486800795455 -0.678116326136364 -0.737525394545455 -0.820658872045455 -0.840491541590909 -0.697425888795455 -0.631762440694545 -0.646667521840909 -0.6548712431 -0.589777919495455 -0.562447090795455 -0.224870838720455 -0.0672803482931818 0.0600101623636364 -0.745551907454545 -0.731673573636364 -0.765019284090909 -0.727066149590909 -0.70230088765 -0.787219062727273 -0.0502252754704546 -0.236635075659091 -0.187984720863636 -0.771077974090909 -0.762797016136364 -0.728587559318182 -0.795556764545455 -0.725974418931818 -0.710534863409091 -0.116478399002273 -0.102544984118182 -0.0901416429113636 -0.660064467795455 -0.70156681 0.0439906420090909 -0.717841996227273 -0.721335643068182 0.211549998438636 -0.772943011818182 -0.762043966363636 -0.0365631971590909 -0.843756588863636 -0.848019828181818 0.174292683181818 0.076277464725 0.0657909449772727 0.0666312360454546 -0.0122005372272727 -0.485180761818182 0.102370455795455 0.0133737567272727
"SITTING" 6 0.273648786727273 -0.0159332878456364 -0.106977215327273 -0.637163498418182 -0.583522380083636 -0.598166835438182 0.58150118 -0.0848806924909091 0.116334053836364 -0.971734106545455 -0.967318615090909 -0.961733543272727 0.0801608232472727 0.00941908031472727 0.00238592470581818 -0.690689767181818 -0.687382152872727 -0.772529259636364 -0.0399847612873455 -0.0589276265796 0.0657475942045455 -0.776354956727273 -0.738279529163636 -0.662899858672727 -0.104603940963636 -0.0367271796816364 -0.0559998562545455 -0.817762666363636 -0.841455002363636 -0.802718 -0.577913501345454 -0.648876452218182 -0.577913501345454 -0.648876452218182 -0.693598186550909 -0.691973338181818 -0.664484866603636 -0.731742052727273 -0.825218665090909 -0.845873836545455 -0.663005326545455 -0.605783453745455 -0.656082127563636 -0.628326425545455 -0.598756970454545 -0.599121323643636 -0.311256814061818 -0.0111364227054545 0.01375380778 -0.712051792867273 -0.6991357854 -0.755033581636364 -0.696394226727273 -0.696093845381818 -0.788745531818182 -0.114557241556364 -0.222503452618182 -0.168458335196364 -0.754007766545455 -0.761953135090909 -0.701879573145455 -0.785622322181818 -0.727939122181818 -0.683353201472727 -0.13132675682 -0.195392553363636 -0.0581687506109091 -0.649980903036364 -0.703534202490909 0.0317732908181818 -0.6834676756 -0.705686098763636 0.217332290054545 -0.763397866181818 -0.758486989818182 -0.0512874898 -0.844895086727273 -0.858564653454545 0.114115531947273 0.0295495774163636 0.0466247027818182 0.00693103676363636 0.0441382927418182 -0.373022365818182 0.137486772018182 -0.0932264249454546
"SITTING" 7 0.289434910208333 -0.0182304976208333 -0.108921444 -0.5349353392875 -0.385268298707083 -0.586942579895833 0.648241178395833 0.00859739891875 0.1212650915 -0.961254148541667 -0.959116955625 -0.946353112708333 0.0824198762291667 0.0161395690414583 0.00430740508083333 -0.549246223333333 -0.515646360125 -0.725527629479167 -0.01166360815 -0.0965996147583333 0.0890845184027083 -0.673018504791667 -0.6016770590375 -0.606297964604167 -0.103448264854167 -0.0499257301726875 -0.07083919670625 -0.691419076458333 -0.739660419520833 -0.717121867104167 -0.468665071145833 -0.529839447395833 -0.468665071145833 -0.529839447395833 -0.55808503875 -0.565607003958333 -0.517089496520833 -0.594900544104167 -0.714016655375 -0.7477240543125 -0.541319754583333 -0.418832584541667 -0.6328691731875 -0.533470219985417 -0.407691887445833 -0.595031162729167 -0.273322710977083 -0.0161856623359167 0.0905778264020833 -0.568894570625 -0.5355965107625 -0.701306461489583 -0.569593141895833 -0.527635167 -0.748980354708333 -0.13287178694375 -0.257125517645833 -0.0967951916041667 -0.620571214041667 -0.641193647229167 -0.601487327627083 -0.691271884583333 -0.584830409622083 -0.645734406445833 -0.1018276847525 -0.160095854041667 -0.05383025215 -0.507136030416667 -0.617815402708333 0.07171817716875 -0.54227361425 -0.6017712576875 0.165479049520833 -0.6363501248125 -0.640141970791667 -0.0326320052958333 -0.742735346645833 -0.773149462645833 0.1367944058125 -0.0133925546160417 0.024060272425 -0.007643768375 -0.028960313875 -0.438422450625 0.0589243723958333 -0.0877940213929167
"SITTING" 8 0.262863159717391 -0.0175180732615217 -0.0952068915217391 -0.56127013643913 -0.316098237871087 -0.361900252565217 0.700288781304348 -0.0746563360869565 -0.181070080108696 -0.944030516652174 -0.944674666086956 -0.918721912543478 0.083881588826087 0.021951324676087 -0.00987439208108696 -0.573401918528261 -0.4825772908 -0.651591054195652 -0.0477190045152174 -0.0669747005956522 0.0710512166086956 -0.656185622913043 -0.476965597695652 -0.401860751413044 -0.0874574842065217 -0.0563464032002174 -0.0550327094130435 -0.724426568695652 -0.698586068434783 -0.599360356478261 -0.43067845423913 -0.443554829508696 -0.43067845423913 -0.443554829508696 -0.548376978928261 -0.52301669623913 -0.419454683393261 -0.507764522826087 -0.678383058891304 -0.703614827391304 -0.547850907130435 -0.365995985921739 -0.461813001086956 -0.567602082408696 -0.337290388254348 -0.360276859913043 -0.189300865391304 0.0317614947391304 0.0281809619130435 -0.588063301532609 -0.503111311804348 -0.613988452847826 -0.596207911521739 -0.495848419502174 -0.688493882154348 -0.0395494817391304 -0.180860942043478 -0.11478775183913 -0.636015905195652 -0.542794774586957 -0.40181005723913 -0.665718722173913 -0.447530376717391 -0.459650242858696 -0.183969642897826 -0.19640182883913 -0.0798546207091304 -0.427200235543478 -0.540728378391304 0.129378431815217 -0.512663535695652 -0.540882596521739 0.169981660106304 -0.55240219948913 -0.566926073391304 -0.039731185223913 -0.690887548782609 -0.744328996 0.163513275671739 0.114153964776087 0.00874174132608696 0.13649070773913 -0.0654894094978261 -0.467763617391304 0.105910723478261 0.150602442593478
"SITTING" 9 0.2752308424 -0.014341154042 -0.093378653134 -0.653237915142 -0.53501310084 -0.58677257004 0.7303517458 0.024016160636 0.00980081976799999 -0.9650313028 -0.951169528 -0.9319505922 0.0723216816622 0.000495989456199998 -0.0295464178852 -0.675734641082 -0.640524196168 -0.77140793844 0.003945615377 -0.088779360362 0.01712830892 -0.78987041068 -0.69027473812 -0.61970666078 -0.125229421086 -0.071227199406 -0.04802244214 -0.835692731 -0.80719521638 -0.71815641298 -0.59300234064 -0.57908530632 -0.59300234064 -0.57908530632 -0.683366856954 -0.6498679310178 -0.63121093628 -0.70431384078 -0.7932635696 -0.81004147914 -0.660745311364 -0.55973412727 -0.65300945096 -0.651254483209 -0.552475166918 -0.5851318288 -0.21020254668 0.000461838486000001 0.0882935618156 -0.689833528348 -0.65498207762 -0.741401906148 -0.690693248038 -0.64943563672 -0.80118628 0.0019375978816 -0.22206008198 -0.026523912994 -0.76123417122 -0.71786377698 -0.60090965354 -0.8004866642 -0.6784629360936 -0.661493550834 -0.0698532733 -0.11986554878 -0.08350458744 -0.57883330468 -0.646328420718 0.11493683658 -0.644425777319 -0.65946373258 0.153680007056 -0.73436125596 -0.73628810876 -0.03637578552 -0.8050149275 -0.8310027816 0.132606301906 0.037750347952 -0.01710623115 -0.13974088272 0.141317668844 -0.5203254642 0.04146927984 0.007535609665
"SITTING" 10 0.278878102296296 -0.0154727660988889 -0.113675310596296 -0.503105419685185 -0.287132643490741 -0.22002976137037 0.729832466296296 -0.0977199036537037 -0.213099317981481 -0.941881221111111 -0.938376999444444 -0.917493422407407 0.0852865247962963 -0.000200823185185185 -0.00398977557685185 -0.548803940903704 -0.500501206111111 -0.60419183987037 -0.0152888315537037 -0.0792438755796296 0.0693499765185185 -0.67875677712963 -0.371039089664815 -0.316724855925926 -0.0961909138703704 0.00470925697962963 -0.0236802830759259 -0.757532929259259 -0.655183586685185 -0.603406347462963 -0.350593646240741 -0.352954273537037 -0.350593646240741 -0.352954273537037 -0.526262751905556 -0.508251044462963 -0.363945132222222 -0.427420511222222 -0.659955018981481 -0.690771317259259 -0.52051698167037 -0.356345855312963 -0.368904220388889 -0.497766525431481 -0.301768387222222 -0.207412141925926 -0.241255142888889 -0.032625632512963 -0.0533507905148148 -0.573209004707407 -0.517526385444444 -0.562523068685185 -0.564364234503704 -0.517242451666667 -0.645543665740741 -0.0940110801851852 -0.207004077738889 -0.245530724853704 -0.649503462314815 -0.457945355796296 -0.377490125518519 -0.690554580444444 -0.332178490222222 -0.364826710592593 -0.194060323912963 -0.190587434111111 -0.14130871547037 -0.364539290866667 -0.449351338777778 0.0132633532796296 -0.498426076222222 -0.525253591259259 0.126599471844444 -0.494562294040741 -0.483968018425926 -0.0626930361851852 -0.67987737621037 -0.728588036296296 0.151626569783704 0.0145488763037037 0.0289202026740741 -0.0451873478888889 0.0555336759796296 -0.493481878888889 0.131100480018519 0.17385588862037
"SITTING" 11 0.276628655056604 -0.01512680434 -0.114914911132075 -0.585225735981132 -0.549314309775472 -0.651703217100566 0.611413386339623 0.085405651754717 0.0326227088301887 -0.968027962641509 -0.960898888679245 -0.94872882490566 0.0609946419754717 0.00539203859433962 0.00405454571301887 -0.668879414490566 -0.656652493433962 -0.803466591830189 -0.0240838350528302 -0.0715715221132075 0.0868916492433962 -0.742575861358491 -0.721424669301887 -0.735205311811321 -0.0980623109622642 -0.0533205944358491 -0.0390933456962264 -0.811124106603774 -0.850036571132075 -0.827318836226415 -0.552810897660377 -0.586881074320755 -0.552810897660377 -0.586881074320755 -0.691699370264151 -0.661951277666038 -0.639596675243396 -0.69286048235283 -0.834334610377358 -0.852910511698113 -0.641085160641509 -0.582662194669811 -0.717577663037736 -0.565910188528302 -0.562001931071698 -0.65016149109434 -0.239416736135849 0.043308263790566 0.0493577156981132 -0.694843229411321 -0.675103323945283 -0.782455107037736 -0.672039432792453 -0.660939707911321 -0.823530116603774 -0.0729785983207547 -0.204449259815283 -0.0642811758679245 -0.728356843245283 -0.766007724283019 -0.740013700415094 -0.749977957320755 -0.70171525484717 -0.759013209924528 -0.154212845749057 -0.177062769632075 -0.0580483271566038 -0.605286719037736 -0.641715595943396 0.0179852900981132 -0.666445885192453 -0.658871125392453 0.127981290407547 -0.751218060056604 -0.709860389811321 -0.154587822581132 -0.852083800754717 -0.865108393584906 0.194906212162264 -0.00264660404490566 0.00572627271698113 -0.100261165679245 0.0567749600188679 -0.424110184150943 -0.0147442765283019 -0.013015291575283
"SITTING" 12 0.276689538254902 -0.0225258072784314 -0.110382079137255 -0.551747246058824 -0.545033189684902 -0.542141250511765 0.759746359529412 -0.0355911884705882 -0.0848215000588235 -0.968340257058824 -0.958566880196078 -0.941895014117647 0.111691530907843 -0.00118944859490196 -0.0335822213588235 -0.625966173137255 -0.633463915607843 -0.743071030784314 0.0313475812745098 -0.0801654202745098 0.0541113863921569 -0.752077369803922 -0.735877435098039 -0.689186283941176 -0.0978181095117647 -0.0301067174313726 -0.0723512304994118 -0.803006859215686 -0.78554631 -0.79781605 -0.504129340078431 -0.570934466403922 -0.504129340078431 -0.570934466403922 -0.639351975423529 -0.633284583515686 -0.639343846257843 -0.731086389803922 -0.789876394705882 -0.80184379745098 -0.611497714784314 -0.57550970614902 -0.633161910372549 -0.530978585058824 -0.558938113670588 -0.532564064607843 -0.243257871047059 -0.0488202402607843 0.0122307372960784 -0.661822141770588 -0.667451625156863 -0.73641017372549 -0.622556819027059 -0.621438269352941 -0.748738282352941 -0.0841843914509804 -0.237103808959804 -0.253299594400392 -0.734730897843137 -0.738641693333333 -0.709421341960784 -0.76025150254902 -0.737156491176471 -0.712573575372549 -0.153222626666667 -0.0549295838039216 -0.0854997975078431 -0.580466388862745 -0.632992244568627 0.0876781992196078 -0.634328677728431 -0.635362578001961 0.227331850196078 -0.74993387372549 -0.768105082941177 0.0363059558235294 -0.804899686078431 -0.813334537647059 0.235056830019608 -0.0292409935176471 -0.081447238745098 -0.0717688070784314 0.00791008311764706 -0.554005249019608 0.103824001254902 0.0678451167823529
"SITTING" 13 0.27610116 -0.0162272290089796 -0.106996122367347 -0.747424866183673 -0.661023082573469 -0.728206521061225 0.703171293265306 0.0298195336938776 0.034005878 -0.97802548122449 -0.963988941632653 -0.964298822244898 0.0877909895102041 -0.00997780788591837 -0.0217176814038776 -0.782424983171429 -0.735192782877551 -0.831635366755102 -0.0393055606489796 -0.0748562995183674 0.0522646895183673 -0.834011125306122 -0.785476440591837 -0.729764524755102 -0.0935891764938775 -0.0476206504326531 -0.049197151377551 -0.846737171020408 -0.872458450612245 -0.831287063469388 -0.697463578183673 -0.73097758365102 -0.697463578183673 -0.73097758365102 -0.769073042 -0.767404422244898 -0.741158178 -0.777699421795918 -0.854481813673469 -0.878476006122449 -0.763566195693878 -0.682228597591837 -0.763296218755102 -0.742177648106122 -0.671774701510204 -0.730806394632653 -0.204911057142857 0.0245205313020408 0.11773387835102 -0.791950866959184 -0.75870523705102 -0.817618431591837 -0.792272237510204 -0.72789145797898 -0.844399205938775 0.0116847642183674 -0.142037699677551 -0.0572887192755102 -0.808267744489796 -0.805858428142857 -0.737404687061225 -0.843278655306122 -0.776145808367347 -0.753405553530612 -0.0957628019318367 -0.202690059674082 -0.0558629120040816 -0.722548091408163 -0.778079576102041 0.119972513912245 -0.754150699265306 -0.786879412306122 0.28172259755102 -0.806373775428571 -0.797084139044898 -0.0696282209081633 -0.873885337346939 -0.893521923265306 0.163287079936735 -0.00953531772040816 -0.0198351766163265 0.0915631865653061 -0.0725885880408163 -0.508602983469388 0.0407670568163265 -0.0181572067183674
"SITTING" 14 0.274918728333333 -0.0195716000444444 -0.110895776259259 -0.518610392998148 -0.351430644611111 -0.458795044981481 0.706589297962963 -0.0724902598214815 0.0868288718477778 -0.940803235555556 -0.948374500555555 -0.898821040833333 0.0824623719003704 0.0303788751709259 0.0416800666555556 -0.556526470277778 -0.505115348068519 -0.687473134074074 -0.0166629053888889 -0.0650941876481481 0.0502963256055556 -0.657556493333333 -0.555726246637037 -0.518928077218519 -0.108140248194074 -0.0392425305722222 -0.0425650154111111 -0.701767003972222 -0.720440973204444 -0.711958171111111 -0.419375051301852 -0.490896763796296 -0.419375051301852 -0.490896763796296 -0.553048382390741 -0.551034309222222 -0.47083328141963 -0.551076964031481 -0.709873937481482 -0.736041096314815 -0.535277143759259 -0.389080323703704 -0.538465930555556 -0.514380138811111 -0.374414803316667 -0.464296121331296 -0.236612304314815 -0.0271383402222222 0.0325254366666667 -0.572214930777778 -0.527874868587037 -0.654522896555556 -0.581502832666667 -0.514655527555556 -0.719807782351852 -0.0555674707074074 -0.244490173503704 -0.131626158701852 -0.615594638333333 -0.597988903259259 -0.535948703844444 -0.673493930759259 -0.541404688211111 -0.559650982314815 -0.204204143027778 -0.194224569612963 -0.096996324887037 -0.474199098937037 -0.584171361216667 0.0983046578648148 -0.52175552792963 -0.596078075814815 0.204846165466667 -0.608332846351852 -0.594390102574074 -0.10610166887037 -0.725535220462963 -0.770078413333333 0.113039204981481 -0.0212758259185185 -0.00167377098333333 0.0396258744259259 0.00181677732037037 -0.52509254 0.130555837781481 -0.0655325963518519
"SITTING" 15 0.266613238779661 -0.0134148761755932 -0.116955164847458 -0.680130824644068 -0.525258746457627 -0.577318230711864 0.787135736677966 0.0427293361423729 -0.0522781915254237 -0.966944292711864 -0.936170027966102 -0.930058967118644 0.0391379336864407 -0.013654754528983 0.0224141146816949 -0.704717638497627 -0.641692458655932 -0.781781141135254 -0.0508404070745763 -0.0603166081627119 0.128367404016949 -0.748717263745763 -0.657321661081356 -0.630398025830509 -0.0987226857474576 -0.043347372079661 -0.0655147554644068 -0.799514498305085 -0.810630192542373 -0.740889511284746 -0.600640621283051 -0.577509571728814 -0.600640621283051 -0.577509571728814 -0.700434383644068 -0.669729944 -0.615902596966102 -0.665299427813559 -0.79608304 -0.795025101186441 -0.680619117508475 -0.557453034016949 -0.64514923548339 -0.680360417515254 -0.539616746779661 -0.575174195694915 -0.177378696186441 -0.0134463704932203 0.00206211979661017 -0.710287466949153 -0.655053285979661 -0.756066776067797 -0.725866045711864 -0.652090495627119 -0.80664545020339 0.0356060303220339 -0.217179726610169 -0.141276732637288 -0.734722413135593 -0.703785602305085 -0.621281195342373 -0.755611721338983 -0.636319979428814 -0.669030993186441 -0.123461760721356 -0.254976351250847 -0.120770335548475 -0.580466652677966 -0.642323469271186 0.0193636122042373 -0.66488292059322 -0.678590541288136 0.179848695952542 -0.70686133561017 -0.696500968307119 -0.118249978544237 -0.795564495932203 -0.80925175 0.065141395459322 0.0277822290423729 0.0888300180372881 0.126956295525424 0.000312133449152541 -0.583572062372881 0.0347164684576271 0.0570281915559322
"SITTING" 16 0.27158003457971 -0.0153943897073913 -0.115852957869565 -0.578434626447826 -0.500237390996522 -0.573520173246377 0.734817874898551 -0.0314859342898551 -0.0464461567826087 -0.96685409057971 -0.952208454782609 -0.94010923115942 0.125651599263768 0.0109347942775652 -0.00274210259855072 -0.642543827724638 -0.638573468536232 -0.776587375072464 0.0117472444710145 -0.100760969652174 0.0757478001826087 -0.747250891434783 -0.682381668921739 -0.640156369130435 -0.0990216568449275 -0.0344534832134783 -0.0635272462608696 -0.790456633333333 -0.831407897826087 -0.777375922898551 -0.514363430145797 -0.577516287376812 -0.514363430145797 -0.577516287376812 -0.656365083869565 -0.652364866027536 -0.606813484 -0.682909100478261 -0.804904736811594 -0.837863773333333 -0.602066455581159 -0.548421569007246 -0.655097171405797 -0.570211530342029 -0.508312615662319 -0.566042123246377 -0.228080055695652 0.00566699699130435 -0.0159802675449275 -0.665512905389855 -0.655920892028986 -0.759002307246377 -0.650838431884058 -0.644506547376812 -0.792767871304348 -0.0805646622188406 -0.171893743107246 -0.166066434976812 -0.720376470434783 -0.733009886478261 -0.659402086217391 -0.758038020666667 -0.658599874773913 -0.668409001884058 -0.124920024152174 -0.187880972426087 -0.0145637041057971 -0.582069077607246 -0.641329007594203 0.0705211605521739 -0.643529221888406 -0.666360226405797 0.236939395866667 -0.729050339391304 -0.708133354478261 -0.0208222787701449 -0.832190174782609 -0.85777081942029 0.221267796604348 -0.00502462047246377 -0.072970048415942 -0.0837324060753623 -0.0351118303623188 -0.543667410144928 0.0828568111028986 0.051072552173913
"SITTING" 17 0.278112451875 -0.0166352130421875 -0.107473962796875 -0.822576711546875 -0.77961682959375 -0.814060401546875 0.62801425146875 0.21298280971875 -0.0043567720240625 -0.9733786465625 -0.96693238078125 -0.9512379428125 0.0782795748 -0.00622663103301562 -0.00155412901421875 -0.8494562034375 -0.841304804639063 -0.8996508384375 -0.0286142288398437 -0.0722172398109375 0.114313481953125 -0.8745004364375 -0.8951661878125 -0.8496827778125 -0.099095975546875 -0.0447833173729687 -0.056619331571875 -0.90668750625 -0.939797388125 -0.90741329375 -0.7941313841875 -0.806275695 -0.7941313841875 -0.806275695 -0.85597326790625 -0.84441361734375 -0.827895963671875 -0.86407358459375 -0.92545104453125 -0.93395876265625 -0.83661615953125 -0.79950245396875 -0.84714057765625 -0.8178134804375 -0.783515922007813 -0.81155474328125 -0.168241462721875 0.0247951857703125 0.05987628696875 -0.861672429140625 -0.850191900140625 -0.892143849375 -0.850418457640625 -0.842576105234375 -0.90578098359375 0.0363183565796875 -0.151744489234375 -0.0496701461578125 -0.863574478545313 -0.90483552 -0.855312788609375 -0.87901261025 -0.890966287890625 -0.8621142915625 -0.101051289789062 -0.158144934609375 -0.101556614859375 -0.81717166109375 -0.830707306875 0.117365004734375 -0.8461448315625 -0.842623515 0.177039441134375 -0.8902506003125 -0.871108700265625 -0.11098856453125 -0.9345674875 -0.9377768975 0.146032630328125 0.00212168546384375 0.003380146340625 -0.0132457242703125 -0.003160897528125 -0.40875504203125 -0.12109100475 0.0242152021921875
